Plate,Well,Cell_cnt,Large_nuc_ratio,Nofoci_cell_cnt,Nofoci_cell_ratio,Green_cell_cnt,Red_cell_cnt,Mean_green_foci_cnt,Mean_red_foci_cnt,Green_1foci_ratio,Green_2foci_ratio,Green_3_foci_ratio,Green_4foci_ratio,Green_5+foci_ratio,Red_1foci_ratio,Red_2foci_ratio,Red_3_foci_ratio,Red_4foci_ratio,Red_5+foci_ratio,Green_far_foci_ratio,Red_far_foci_ratio,Total_far_foci_ratio,1R1G_nuc_ratio,1R1G_touch_nuc_ratio,Avg_Green_mean_dist,Avg_Green_std_dist,Max_Green_mean_dist,Max_Green_std_dist,Avg_Red_mean_dist,Avg_Red_std_dist,Max_Red_mean_dist,Max_Red_std_dist,Avg_All_mean_dist,Avg_All_std_dist,Max_All_mean_dist,Max_All_std_dist,Avg_RG_mean_dist,Avg_RG_std_dist,Min_RG_mean_dist,Min_RG_std_dist,Max_RG_mean_dist,Max_RG_std_dist,Avg_green_periphery_mean_dist,Avg_green_periphery_std_dist,Min_green_periphery_mean_dist,Min_green_periphery_std_dist,Avg_red_periphery_mean_dist,Avg_red_periphery_std_dist,Min_red_periphery_mean_dist,Min_red_periphery_std_dist,Avg_Green_mean_dist_norm,Avg_Green_std_dist_norm,Max_Green_mean_dist_norm,Max_Green_std_dist_norm,Avg_Red_mean_dist_norm,Avg_Red_std_dist_norm,Max_Red_mean_dist_norm,Max_Red_std_dist_norm,Avg_All_mean_dist_norm,Avg_All_std_dist_norm,Max_All_mean_dist_norm,Max_All_std_dist_norm,Avg_RG_mean_dist_norm,Avg_RG_std_dist_norm,Min_RG_mean_dist_norm,Min_RG_std_dist_norm,Max_RG_mean_dist_norm,Max_RG_std_dist_norm,Avg_green_periphery_mean_dist_norm,Avg_green_periphery_std_dist_norm,Min_green_periphery_mean_dist_norm,Min_green_periphery_std_dist_norm,Avg_red_periphery_mean_dist_norm,Avg_red_periphery_std_dist_norm,Min_red_periphery_mean_dist_norm,Min_red_periphery_std_dist_norm
P1C6,R10C21,428,0.15636,154,0.2646,358,383,1.2039,1.3577,0.81844,0.15922,0.022346,0,0,0.69974,0.25065,0.041775,0.0078329,0,0.022346,0.02611,0.02921,0.29381,0.35088,0.41013,0.91375,0.42852,0.96184,0.64541,1.0386,0.68492,1.1263,1.4273,1.0073,1.7003,1.2924,1.7932,0.7768,1.4726,0.82499,2.1157,1.0116,1.2506,0.68562,1.1607,0.7056,1.4631,0.53131,1.3415,0.58693,0.061092,0.13495,0.06357,0.14081,0.09921,0.16017,0.10469,0.1704,0.221,0.15487,0.26237,0.19586,0.2772,0.11911,0.22828,0.1274,0.32621,0.15206,0.38307,0.19809,0.35611,0.20686,0.45632,0.15778,0.41939,0.17872
P1C6,R10C22,763,0.027329,42,0.052174,669,726,1.4709,2.0854,0.61584,0.31241,0.056801,0.014948,0,0.30165,0.40909,0.20937,0.066116,0.013774,0.056801,0.18871,0.20621,0.14286,0.24348,0.82433,1.1631,0.89255,1.3106,1.6173,1.2193,1.9031,1.5405,2.0342,0.93754,2.8664,1.4722,2.2111,0.86111,1.4025,0.90122,3.0294,1.2264,0.85473,0.4958,0.71515,0.53019,1.0381,0.42554,0.77194,0.50334,0.14972,0.20944,0.16152,0.23463,0.29822,0.22069,0.34848,0.27167,0.37851,0.16782,0.52997,0.25545,0.40962,0.15015,0.26225,0.16786,0.55874,0.206,0.31754,0.1812,0.2673,0.1969,0.38683,0.15259,0.28977,0.18751
P1C6,R10C23,765,0.050228,330,0.30137,614,658,1.158,1.2903,0.85016,0.14169,0.0081433,0,0,0.74164,0.22796,0.028875,0.0015198,0,0.013029,0.025836,0.021918,0.27397,0.33,0.31231,0.80425,0.31701,0.81957,0.53423,0.97242,0.55423,1.0209,1.3038,1.0311,1.5121,1.2483,1.7601,0.78655,1.4936,0.8121,2.0267,0.9585,1.065,0.6058,1.0045,0.62285,1.2366,0.56272,1.1286,0.58275,0.05125,0.13107,0.052002,0.13359,0.086852,0.15653,0.089923,0.16343,0.21605,0.16865,0.25013,0.20287,0.29203,0.1271,0.24833,0.13284,0.33568,0.1534,0.35256,0.1922,0.33276,0.19863,0.40954,0.17347,0.37445,0.183
P1C6,R10C24,700,0.078652,368,0.34457,574,574,1.1777,1.3188,0.83798,0.14634,0.015679,0,0,0.73519,0.21429,0.047038,0.0034843,0,0.019164,0.026132,0.023408,0.24438,0.29885,0.34581,0.8505,0.35941,0.89453,0.52443,0.9361,0.56459,1.0424,1.2971,1.0972,1.531,1.3695,1.9024,0.85192,1.6244,0.87938,2.1832,1.0305,1.0991,0.67611,1.0298,0.69444,1.2668,0.59733,1.1566,0.61993,0.055521,0.1356,0.057584,0.14186,0.083862,0.14814,0.089876,0.1625,0.21129,0.17851,0.24862,0.2199,0.30967,0.13984,0.26543,0.14622,0.35449,0.16518,0.35537,0.20575,0.33304,0.2126,0.41072,0.18564,0.37558,0.19422
P1C6,R11C1,712,0.092213,264,0.27049,554,645,1.1606,1.3442,0.85199,0.13718,0.0090253,0.0018051,0,0.71473,0.23256,0.048062,0.0031008,0.0015504,0.016245,0.03876,0.029713,0.29406,0.31359,0.33194,0.85499,0.34122,0.88972,0.62129,1.0727,0.66992,1.1921,1.4277,1.1074,1.6822,1.3809,1.9036,0.85288,1.6051,0.89463,2.2025,1.0536,1.118,0.68008,1.0512,0.69638,1.3541,0.61108,1.2303,0.65438,0.051741,0.13255,0.05313,0.13751,0.094151,0.1595,0.10115,0.17532,0.22571,0.17379,0.26453,0.21155,0.3015,0.13261,0.25595,0.14336,0.34724,0.15784,0.3509,0.20514,0.33022,0.2114,0.42931,0.18472,0.39165,0.20161
P1C6,R11C2,713,0.078891,225,0.23987,593,637,1.1653,1.3485,0.84823,0.13997,0.010118,0.0016863,0,0.70173,0.25432,0.039246,0.0031397,0.0015699,0.021922,0.025118,0.029851,0.33582,0.34603,0.34248,0.89108,0.35283,0.92751,0.62449,1.0171,0.65603,1.0937,1.5208,1.1301,1.7757,1.3915,1.9312,0.93034,1.6469,0.95549,2.2235,1.1272,1.0505,0.66641,0.97652,0.67897,1.243,0.57989,1.115,0.60468,0.052914,0.13624,0.05437,0.14065,0.098782,0.16064,0.10377,0.17256,0.24434,0.17902,0.28441,0.21798,0.31039,0.14425,0.26532,0.15025,0.35651,0.17311,0.33884,0.21231,0.31612,0.21775,0.40122,0.18095,0.36096,0.19226
P1C6,R11C3,569,0.070175,229,0.28697,472,504,1.1208,1.2897,0.88347,0.11229,0.0042373,0,0,0.75595,0.2004,0.041667,0.0019841,0,0.0063559,0.027778,0.021303,0.33584,0.31343,0.24375,0.69087,0.24915,0.7187,0.52545,1.0062,0.55871,1.0877,1.3904,1.0595,1.5995,1.2942,1.8341,0.83486,1.6034,0.871,2.0714,1.0306,1.1629,0.67084,1.11,0.68005,1.3879,0.58785,1.2794,0.62553,0.03784,0.10742,0.038729,0.11259,0.082992,0.15836,0.088137,0.17063,0.22251,0.16786,0.2551,0.20281,0.29334,0.13007,0.25768,0.13818,0.33007,0.15752,0.37141,0.20664,0.35495,0.21025,0.44422,0.18146,0.41008,0.19497
P1C6,R11C4,712,0.058763,258,0.26598,602,610,1.1545,1.3197,0.85548,0.13621,0.0066445,0.0016611,0,0.71803,0.2459,0.034426,0.0016393,0,0.013289,0.029508,0.025773,0.30309,0.28571,0.31151,0.82288,0.3178,0.84289,0.60458,1.0334,0.62961,1.0858,1.4541,1.0981,1.6848,1.3248,1.9316,0.84679,1.6478,0.8889,2.2107,1.0363,1.0811,0.65751,1.0239,0.66416,1.2331,0.57945,1.1014,0.6165,0.048265,0.12518,0.049122,0.12753,0.094395,0.15882,0.098258,0.16666,0.23337,0.17468,0.26948,0.20735,0.31063,0.1355,0.26607,0.14447,0.35415,0.15936,0.34698,0.20646,0.32903,0.20978,0.39722,0.18236,0.3561,0.19774
P1C6,R11C5,826,0.059083,308,0.2716,673,711,1.2051,1.3826,0.81278,0.16939,0.017831,0,0,0.6737,0.27567,0.045007,0.0056259,0,0.0089153,0.029536,0.022046,0.25926,0.30952,0.38337,0.84887,0.39358,0.87308,0.69568,1.0756,0.73499,1.1558,1.3893,1.0235,1.6603,1.2965,1.8238,0.76161,1.4843,0.80697,2.1659,0.99354,1.1087,0.65361,1.0255,0.67268,1.3701,0.55335,1.2294,0.59577,0.061285,0.13456,0.062971,0.13873,0.1098,0.16754,0.11576,0.17879,0.2266,0.1649,0.26955,0.20507,0.29703,0.12163,0.24348,0.13303,0.35094,0.15272,0.36068,0.20552,0.33422,0.21372,0.44844,0.17422,0.40439,0.19289
P1C6,R11C6,687,0.064894,253,0.26915,573,596,1.1449,1.3456,0.86387,0.1274,0.008726,0,0,0.70302,0.25671,0.033557,0.0050336,0.0016779,0.012216,0.020134,0.018085,0.30319,0.29123,0.28921,0.78755,0.29603,0.81022,0.62334,1.0191,0.65606,1.099,1.4506,1.0607,1.6934,1.311,1.8882,0.82695,1.6099,0.84609,2.1763,1.0271,1.0625,0.65731,1.007,0.66701,1.311,0.59981,1.1832,0.63358,0.045109,0.12088,0.046108,0.12394,0.09785,0.15961,0.10256,0.16962,0.23321,0.16951,0.27101,0.20473,0.30269,0.12885,0.25941,0.1364,0.34766,0.15586,0.34013,0.20609,0.32272,0.2099,0.42107,0.1875,0.38118,0.20127
P1C6,R11C7,677,0.066462,301,0.30777,578,578,1.1471,1.2716,0.86332,0.1263,0.010381,0,0,0.76644,0.20588,0.020761,0.0051903,0.0017301,0.0086505,0.024221,0.018405,0.31697,0.27419,0.27997,0.73937,0.29044,0.78119,0.48732,0.93855,0.51257,1.0102,1.413,1.0605,1.6136,1.2684,1.8543,0.82177,1.6236,0.86615,2.0857,0.9704,1.0937,0.65211,1.0366,0.65884,1.3485,0.61689,1.258,0.64367,0.044617,0.11735,0.046175,0.12313,0.077042,0.14824,0.080812,0.15771,0.2281,0.16743,0.25981,0.19866,0.29953,0.12555,0.26291,0.1351,0.33629,0.14747,0.3551,0.20981,0.33696,0.21314,0.43585,0.19458,0.40719,0.20462
P1C6,R11C8,638,0.055315,284,0.30803,510,531,1.1392,1.3051,0.87255,0.11569,0.011765,0,0,0.72693,0.24105,0.032015,0,0,0.0058824,0.016949,0.013015,0.27332,0.34127,0.26089,0.73351,0.26734,0.75393,0.56437,0.97935,0.58487,1.0254,1.2916,1.0757,1.488,1.2887,1.7967,0.81027,1.5353,0.85089,2.0525,0.96783,1.1234,0.64914,1.0687,0.65982,1.2659,0.56283,1.1571,0.58751,0.041414,0.11565,0.042443,0.11893,0.090324,0.15843,0.093526,0.16519,0.2095,0.17556,0.241,0.2093,0.29211,0.13572,0.25022,0.1413,0.33322,0.16098,0.36414,0.20778,0.34684,0.21218,0.41394,0.18194,0.37922,0.1915
P1C6,R11C9,789,0.046053,275,0.25846,661,684,1.1558,1.2807,0.8593,0.12708,0.012103,0.0015129,0,0.75731,0.20614,0.035088,0.001462,0,0.016641,0.016082,0.020677,0.33553,0.34734,0.31093,0.81641,0.32383,0.86566,0.50642,0.96999,0.53486,1.0572,1.3742,1.068,1.5909,1.3204,1.807,0.84504,1.5543,0.85704,2.0677,1.0742,1.055,0.63882,0.98682,0.66266,1.1964,0.5606,1.1009,0.57371,0.048958,0.12847,0.050803,0.13511,0.079939,0.15117,0.084169,0.16218,0.22508,0.17122,0.25893,0.20606,0.29505,0.13138,0.25566,0.13819,0.33572,0.1605,0.34643,0.20438,0.32534,0.21387,0.3905,0.1723,0.36051,0.17986
P1C6,R11C10,332,0.23509,238,0.41754,260,280,1.1692,1.2286,0.84615,0.14231,0.0076923,0.0038462,0,0.80714,0.16786,0.017857,0.0035714,0.0035714,0.015385,0.010714,0.010526,0.24386,0.35252,0.34354,0.8481,0.35649,0.90145,0.38515,0.84261,0.41654,0.99815,1.1688,1.0007,1.3347,1.2358,1.6492,0.71758,1.4215,0.74783,1.8881,0.96289,1.2849,0.67601,1.2108,0.7109,1.632,0.59154,1.5589,0.6265,0.05454,0.13835,0.056685,0.14822,0.061085,0.13846,0.066175,0.16563,0.18495,0.16373,0.21081,0.20237,0.25904,0.12058,0.22397,0.12487,0.29642,0.1622,0.39388,0.1958,0.37075,0.20812,0.50697,0.1724,0.48433,0.18523
P1C6,R11C11,114,0.047297,34,0.22973,81,109,1.1481,1.4037,0.85185,0.14815,0,0,0,0.6789,0.24771,0.06422,0.0091743,0,0.012346,0.027523,0.027027,0.27027,0.375,0.33018,0.86197,0.33018,0.86197,0.67584,1.0722,0.73818,1.2078,1.3741,1.0677,1.6675,1.3748,1.8049,0.77758,1.5028,0.8333,2.113,0.98146,0.98184,0.58795,0.91057,0.61917,1.2951,0.50507,1.161,0.55723,0.052107,0.1334,0.052107,0.1334,0.11419,0.18081,0.12494,0.20423,0.23121,0.17977,0.28072,0.23325,0.29998,0.12841,0.25047,0.13829,0.35047,0.16041,0.32244,0.19031,0.29959,0.20084,0.43092,0.15433,0.38661,0.17589
P1C6,R11C12,479,0.10015,180,0.27314,396,413,1.1742,1.4189,0.84596,0.13636,0.015152,0.0025253,0,0.65375,0.28814,0.046005,0.0096852,0.0024213,0.017677,0.050847,0.040971,0.26404,0.29885,0.34496,0.8536,0.35931,0.90165,0.75034,1.1137,0.81253,1.2606,1.4421,1.0522,1.7252,1.3634,1.9079,0.79696,1.5801,0.83211,2.2428,1.054,1.0942,0.62065,1.0153,0.63164,1.3635,0.56748,1.2091,0.63752,0.053059,0.12975,0.055094,0.13583,0.11733,0.17181,0.12653,0.19188,0.23086,0.16709,0.27453,0.21027,0.30419,0.12473,0.25404,0.13542,0.35555,0.15625,0.346,0.18812,0.32194,0.19398,0.43683,0.17512,0.38866,0.20035
P1C6,R11C13,741,0.053753,338,0.31325,616,615,1.1218,1.2423,0.88312,0.11201,0.0048701,0,0,0.79512,0.17073,0.030894,0.003252,0,0.0048701,0.02439,0.016682,0.30769,0.35542,0.2363,0.6808,0.24055,0.69812,0.42393,0.89325,0.4583,1.0076,1.2729,1.0281,1.4445,1.237,1.6953,0.78511,1.4925,0.79873,1.9046,0.95847,1.0602,0.68,1.0096,0.68713,1.3447,0.58709,1.2538,0.61785,0.038319,0.11015,0.038887,0.11206,0.067817,0.14208,0.07285,0.15739,0.21203,0.16883,0.23937,0.19896,0.28205,0.12672,0.24951,0.13202,0.31544,0.14962,0.34966,0.21344,0.33316,0.2173,0.44337,0.17581,0.41431,0.19
P1C6,R11C14,873,0.046512,331,0.27492,736,738,1.1807,1.2493,0.83016,0.16033,0.0081522,0.0013587,0,0.78184,0.1897,0.0271,0,0.001355,0.014946,0.02439,0.021595,0.31063,0.31551,0.36505,0.86179,0.37287,0.88758,0.46038,0.93797,0.48162,1.0026,1.3212,1.0221,1.5199,1.2406,1.7426,0.75563,1.499,0.79565,1.9934,0.9489,0.97299,0.60248,0.90865,0.61684,1.1709,0.54778,1.0819,0.57067,0.061012,0.1439,0.062291,0.14815,0.074685,0.15195,0.07783,0.16047,0.22297,0.17235,0.25513,0.20365,0.2929,0.1244,0.25325,0.13532,0.33361,0.15032,0.32439,0.19334,0.30286,0.19898,0.39255,0.17533,0.36379,0.18577
P1C6,R11C15,577,0.028153,311,0.35023,483,468,1.1366,1.2949,0.86542,0.13251,0.0020704,0,0,0.7265,0.25214,0.021368,0,0,0.010352,0.010684,0.011261,0.25676,0.29386,0.28206,0.75839,0.28385,0.76406,0.55681,0.95944,0.56701,0.97674,1.298,1.0416,1.4853,1.2276,1.792,0.77604,1.5449,0.82684,2.0406,0.93182,1.0809,0.66768,1.0302,0.67946,1.2636,0.53415,1.1482,0.56127,0.047347,0.12729,0.04763,0.12813,0.092031,0.15865,0.093706,0.16145,0.21692,0.17412,0.24811,0.20525,0.3002,0.13065,0.25884,0.13882,0.34175,0.15685,0.36044,0.21852,0.3434,0.22291,0.42073,0.17049,0.38257,0.18023
P1C6,R11C16,715,0.038697,267,0.27189,571,600,1.2032,1.3867,0.80911,0.18039,0.0087566,0.0017513,0,0.68333,0.255,0.053333,0.0083333,0,0.017513,0.061667,0.044807,0.25051,0.27642,0.40099,0.88468,0.411,0.91429,0.73633,1.1869,0.78695,1.2944,1.4247,1.1583,1.6839,1.4363,1.9321,0.86687,1.6015,0.90767,2.2685,1.0907,1.12,0.65892,1.04,0.68553,1.301,0.57278,1.1642,0.61905,0.065788,0.144,0.067324,0.14822,0.1206,0.19471,0.12863,0.21098,0.23726,0.19213,0.27939,0.23475,0.32044,0.14178,0.26654,0.15011,0.37534,0.17585,0.37125,0.20828,0.34488,0.21813,0.43557,0.18132,0.39127,0.20143
P1C6,R11C17,332,0.13817,247,0.4266,233,275,1.2361,1.3564,0.79399,0.17597,0.030043,0,0,0.71273,0.22545,0.054545,0.0072727,0,0.034335,0.047273,0.034542,0.16408,0.28421,0.49045,1.0679,0.51762,1.1737,0.58574,1.0041,0.6421,1.143,1.1783,1.1355,1.4096,1.4375,1.8951,0.90744,1.5626,0.89757,2.2091,1.1405,1.2397,0.65131,1.1502,0.66706,1.4136,0.58894,1.3116,0.62221,0.071825,0.15021,0.075508,0.16189,0.093394,0.15921,0.10187,0.17877,0.18672,0.17566,0.22187,0.21716,0.29542,0.13232,0.24654,0.13882,0.34216,0.15932,0.3944,0.20747,0.36734,0.21582,0.45501,0.16732,0.42272,0.18194
P1C6,R11C18,238,0.037534,135,0.36193,181,216,1.1436,1.2824,0.85635,0.14365,0,0,0,0.75463,0.20833,0.037037,0,0,0,0.032407,0.018767,0.25201,0.46809,0.28307,0.7278,0.28307,0.7278,0.53711,1.055,0.56342,1.1143,1.1413,1.0027,1.3386,1.2167,1.4686,0.70985,1.2408,0.6849,1.7134,0.92358,1.1272,0.61682,1.0707,0.63768,1.3663,0.47954,1.2581,0.52548,0.046489,0.11809,0.046489,0.11809,0.08652,0.16514,0.090804,0.17502,0.19046,0.1595,0.22261,0.1927,0.24544,0.11264,0.2087,0.11327,0.28493,0.14209,0.38157,0.20416,0.36273,0.21253,0.46877,0.16419,0.43367,0.1843
P1C6,R11C19,721,0.050285,333,0.31594,588,599,1.1582,1.3139,0.85374,0.13435,0.011905,0,0,0.72788,0.23205,0.038397,0.0016694,0,0.020408,0.03005,0.023719,0.26376,0.29496,0.33067,0.86691,0.33953,0.89151,0.5487,0.98306,0.57857,1.0545,1.3844,1.2185,1.6108,1.461,1.9829,1.0111,1.7022,1.0403,2.2733,1.2035,1.0154,0.62587,0.94427,0.62744,1.2094,0.58098,1.0981,0.60198,0.051828,0.13464,0.0531,0.13789,0.088368,0.15737,0.092883,0.16707,0.22508,0.19448,0.26082,0.22987,0.3221,0.15623,0.27788,0.16432,0.36765,0.18164,0.33283,0.20288,0.31086,0.20559,0.39448,0.18213,0.35911,0.19107
P1C6,R11C20,622,0.08999,367,0.37108,508,481,1.1437,1.2765,0.86024,0.13583,0.003937,0,0,0.75676,0.20998,0.033264,0,0,0.015748,0.022869,0.014156,0.22952,0.25991,0.33292,0.90667,0.3362,0.91503,0.51001,0.99393,0.54005,1.0747,1.2457,1.1156,1.4385,1.364,1.9148,0.81333,1.6493,0.83795,2.1988,1.0822,1.1021,0.64487,1.0421,0.65451,1.2774,0.59552,1.1875,0.62114,0.050055,0.13276,0.050494,0.13375,0.077517,0.14688,0.082027,0.15901,0.19741,0.17419,0.22661,0.20697,0.3039,0.12569,0.26357,0.1354,0.34664,0.15499,0.35198,0.20186,0.33351,0.20637,0.4055,0.18304,0.37787,0.19323
P1C6,R11C21,709,0.025783,377,0.34715,615,578,1.1203,1.1522,0.88293,0.11382,0.003252,0,0,0.8564,0.13668,0.0051903,0.0017301,0,0.0065041,0.0051903,0.0064457,0.32597,0.32203,0.23788,0.69907,0.24039,0.7075,0.2501,0.64379,0.25544,0.66209,1.2555,1.0197,1.3743,1.1371,1.6826,0.81738,1.5383,0.83602,1.827,0.90688,0.98697,0.61417,0.94949,0.62642,1.3004,0.57621,1.2484,0.59724,0.040294,0.11794,0.040712,0.1193,0.042477,0.10922,0.043467,0.11312,0.21334,0.17127,0.23375,0.19244,0.28476,0.13494,0.26004,0.13691,0.3095,0.15207,0.3348,0.20302,0.3221,0.20782,0.43871,0.18397,0.42122,0.19248
P1C6,R11C22,474,0.073696,408,0.46259,376,392,1.117,1.2755,0.89096,0.10106,0.0079787,0,0,0.7551,0.21684,0.02551,0.002551,0,0.018617,0.012755,0.012472,0.20975,0.27568,0.25531,0.78313,0.26308,0.81348,0.50472,0.95789,0.52464,1.0123,1.2812,1.1595,1.4593,1.3639,1.9164,0.87109,1.6752,0.89998,2.1569,1.023,1.1323,0.6341,1.0823,0.63596,1.4267,0.58662,1.3306,0.63148,0.039014,0.11809,0.04018,0.12219,0.078006,0.14416,0.080797,0.15065,0.20222,0.17917,0.23003,0.20991,0.30497,0.13403,0.26726,0.13992,0.34266,0.15646,0.36064,0.20344,0.34544,0.205,0.45633,0.18542,0.42617,0.20035
P1C6,R11C23,919,0.056973,257,0.21854,792,776,1.173,1.3711,0.83965,0.14773,0.012626,0,0,0.68686,0.25902,0.050258,0.003866,0,0.020202,0.036082,0.033163,0.30442,0.2905,0.35541,0.87481,0.36303,0.89571,0.64537,1.0514,0.69092,1.1672,1.4281,1.051,1.6936,1.3244,1.8367,0.82624,1.5319,0.87579,2.1483,1.0388,1.0479,0.65224,0.98157,0.66396,1.2238,0.59998,1.096,0.62869,0.057126,0.13942,0.05827,0.14237,0.10092,0.16134,0.10772,0.17664,0.23243,0.16933,0.2739,0.20696,0.29832,0.13147,0.25084,0.1431,0.34671,0.15623,0.33997,0.20332,0.31887,0.21005,0.39594,0.18357,0.35587,0.19749
P1C6,R11C24,717,0.073516,344,0.32422,592,589,1.1554,1.309,0.85135,0.14189,0.0067568,0,0,0.73175,0.2292,0.037351,0.0016978,0,0.011824,0.022071,0.016965,0.26767,0.2993,0.3164,0.8088,0.32298,0.83602,0.56732,1.0164,0.59516,1.0857,1.3703,1.1163,1.5865,1.3647,1.9099,0.84988,1.6297,0.88445,2.2041,1.0665,1.0614,0.64771,1.005,0.6547,1.2244,0.59509,1.1169,0.62467,0.050483,0.12824,0.051523,0.13258,0.091401,0.16399,0.095721,0.17439,0.22341,0.18027,0.2579,0.21868,0.30987,0.13528,0.26513,0.14203,0.35685,0.16892,0.34277,0.20268,0.3247,0.20617,0.39838,0.18734,0.36395,0.19891
P1C6,R12C1,737,0.078895,277,0.27318,590,671,1.1797,1.3338,0.8322,0.15593,0.011864,0,0,0.7228,0.22951,0.040238,0.0059613,0.0014903,0.018644,0.034277,0.030572,0.30375,0.33117,0.36303,0.8705,0.37305,0.90721,0.59421,1.0167,0.63189,1.1031,1.4687,1.0613,1.7132,1.3157,1.8775,0.82787,1.5766,0.85017,2.1842,1.0658,1.0925,0.66349,1.015,0.67665,1.2732,0.59898,1.1472,0.64237,0.056123,0.13198,0.057596,0.1369,0.092335,0.15702,0.097795,0.16848,0.2321,0.16563,0.26971,0.2012,0.29659,0.12704,0.25014,0.13478,0.34379,0.15801,0.34577,0.20673,0.3217,0.2111,0.40147,0.1823,0.36228,0.19758
P1C6,R12C2,657,0.062637,253,0.27802,541,587,1.1922,1.3271,0.81701,0.17375,0.0092421,0,0,0.7121,0.25213,0.032368,0.0034072,0,0.012939,0.028961,0.024176,0.29231,0.29699,0.39435,0.88562,0.40026,0.90352,0.59953,0.99983,0.63293,1.0938,1.4492,1.042,1.7046,1.3085,1.8699,0.84054,1.5674,0.86687,2.1734,1.0696,1.0977,0.65614,1.0222,0.67262,1.2479,0.56699,1.141,0.59472,0.062043,0.1385,0.063018,0.14162,0.095318,0.15809,0.10037,0.17165,0.23422,0.16805,0.27433,0.20629,0.30127,0.13362,0.25377,0.1418,0.34865,0.16365,0.35522,0.21071,0.33152,0.21756,0.40374,0.1782,0.36992,0.18839
P1C6,R12C3,593,0.04878,104,0.14921,499,551,1.1944,1.3938,0.81764,0.17034,0.012024,0,0,0.66606,0.27768,0.052632,0.0036298,0,0.01002,0.030853,0.031564,0.35007,0.33607,0.38176,0.85141,0.38944,0.87361,0.67895,1.0183,0.72115,1.1144,1.506,0.97171,1.7918,1.2209,1.8021,0.77205,1.486,0.83599,2.1208,0.95475,1.0441,0.63616,0.9646,0.65415,1.3381,0.52954,1.1968,0.58376,0.061319,0.13648,0.062551,0.13987,0.10948,0.16391,0.1157,0.17661,0.2476,0.15861,0.29328,0.19472,0.29539,0.12351,0.24472,0.13741,0.34642,0.14827,0.34334,0.20305,0.31787,0.21099,0.43824,0.16223,0.39322,0.18415
P1C6,R12C4,832,0.060703,107,0.11395,685,765,1.2234,1.3333,0.79708,0.18394,0.017518,0.0014599,0,0.72157,0.24052,0.024837,0.0091503,0.0039216,0.030657,0.035294,0.048988,0.37061,0.37644,0.46807,0.99301,0.48385,1.0362,0.59968,1.0451,0.63704,1.1312,1.5294,1.0769,1.8183,1.3603,1.8667,0.88807,1.554,0.91519,2.19,1.1062,1.0307,0.62442,0.94097,0.64294,1.4033,0.51107,1.2921,0.57617,0.075735,0.16065,0.078078,0.16631,0.097499,0.16734,0.10318,0.17923,0.25572,0.17715,0.3023,0.21853,0.31226,0.14484,0.26155,0.15327,0.36456,0.1749,0.3424,0.19631,0.31392,0.2052,0.47222,0.15992,0.4362,0.18618
P1C6,R12C5,468,0.1938,48,0.093023,411,440,1.2701,1.425,0.76399,0.20681,0.024331,0.0048662,0,0.65909,0.26591,0.068182,0.0045455,0.0022727,0.034063,0.036364,0.050388,0.36628,0.33333,0.54129,1.0469,0.56539,1.1032,0.73193,1.0784,0.78751,1.1832,1.6754,0.94562,2.0218,1.2478,1.9113,0.76037,1.5663,0.81404,2.2645,1.005,1.2912,0.69825,1.1794,0.72987,1.5667,0.61515,1.4213,0.67008,0.08068,0.15295,0.083928,0.15956,0.1094,0.16162,0.1174,0.17647,0.25677,0.14478,0.30793,0.18333,0.29162,0.1151,0.24069,0.128,0.34384,0.1444,0.38784,0.19643,0.35407,0.20791,0.47554,0.16806,0.4324,0.19059
P1C6,R12C6,508,0.13894,39,0.071298,439,470,1.3417,1.466,0.70387,0.2574,0.031891,0.0068337,0,0.61702,0.30851,0.065957,0.0085106,0,0.052392,0.07234,0.095064,0.30896,0.30769,0.71652,1.1896,0.75312,1.2641,0.88798,1.2444,0.96452,1.3982,1.8532,1.1245,2.3018,1.4853,2.1393,0.969,1.6845,1.0026,2.5893,1.2314,1.1022,0.62226,0.98167,0.66362,1.4484,0.47048,1.29,0.56374,0.11389,0.18868,0.11955,0.1997,0.14277,0.19768,0.15447,0.21882,0.30105,0.17877,0.37261,0.23201,0.34752,0.15078,0.27482,0.1603,0.41932,0.18784,0.35719,0.19522,0.31867,0.21006,0.47263,0.15013,0.42158,0.18317
P1C6,R12C7,818,0.049815,266,0.24539,624,699,1.1907,1.4363,0.82853,0.15224,0.019231,0,0,0.64664,0.28183,0.064378,0.0028612,0.0042918,0.033654,0.074392,0.059963,0.22694,0.27236,0.4165,0.9892,0.43328,1.037,0.84107,1.2499,0.90534,1.3756,1.3745,1.1646,1.6805,1.5222,1.9162,0.86558,1.4898,0.87349,2.3462,1.2056,1.0581,0.61889,0.99287,0.63912,1.185,0.53836,1.0553,0.57991,0.06932,0.16531,0.071788,0.17156,0.14048,0.20799,0.15102,0.22785,0.23365,0.19494,0.28438,0.25127,0.32442,0.13846,0.25358,0.14575,0.3959,0.19092,0.35916,0.20355,0.33768,0.21286,0.40258,0.17244,0.35955,0.19065
